,H,N,SimpleE,SimpleC,delta
106,10.466120255245269,5.0,0.0,22,4
107,58.18166110439938,4.761922942279022,0.9509126675481647,15,2
108,56.278968388111146,5.0,0.8022823161370557,23,4
109,32.16356705399981,3.8431479276946403,0.0,17,2
110,9.586435866430936,5.0,1.3102826099875582,14,2
111,28.031641814581572,5.0,0.3716712597332398,14,4
112,9.333019266989426,5.0,0.0,24,6
113,31.7717806309625,5.0,0.0,19,6
114,16.501945830159123,5.0,0.0,20,2
115,15.11017176644679,5.0,1.14969783952637,18,2
116,2.7793061221205773,5.0,0.0,19,2
117,25.86191962805363,5.0,1.5551899559931854,23,6
118,56.550431683213795,5.0,0.36810563007089325,20,6
119,34.11552400379391,5.0,0.3124985097890748,16,2
120,31.968822884354523,5.0,0.17174974476928084,22,6
121,25.651692862691892,5.0,0.0,12,2
122,9.2248983938231,5.0,1.1971017620936157,20,4
123,3.534902010533358,5.0,0.6014566854220708,9,2
124,5.4055046071318635,4.2384471912872215,0.8834837125922445,19,4
125,28.12161813544985,2.3162953220653963,1.0317675539744808,12,2
126,29.98489624994223,5.0,0.14403707837374463,16,4
127,4.234687058489632,5.0,0.0,17,4
128,15.46102574320682,5.0,0.2257294681497709,15,2
129,5.471588184339563,5.0,0.15165918216821142,23,4
130,49.92229921961631,5.0,1.2527503138290432,11,2
131,46.6542916796497,5.0,0.18581406893915609,12,2
132,13.044289196047771,5.0,0.4752895738324123,15,4
133,9.826845158271091,5.0,0.0,21,2
134,45.06513109849651,5.0,0.0,18,2
135,18.33423609827389,5.0,1.6771310693080252,13,2
136,34.65026103991863,5.0,1.3748379385786451,25,4
137,21.928793046345163,5.0,0.69971610960889,14,2
138,25.007946040324136,5.0,0.0,22,6
139,7.014085592308738,5.0,0.7984320654316861,21,4
140,42.04582055109285,5.0,1.7679124214938158,15,4
141,19.86003514226347,5.0,1.855690787907693,12,2
142,30.926550402686168,5.0,0.0,27,6
143,39.57175489445643,5.0,1.4520324570192802,19,2
144,15.918579242037124,5.0,0.8810418348871796,17,6
145,41.97577796751665,5.0,0.9913316000266887,18,4
146,47.55385499449136,5.0,0.5387990723490717,23,6
147,24.745432459071885,5.0,0.3968234485346779,17,4
148,27.204404194080553,5.0,0.4607741160591257,28,4
149,47.12047595475439,5.0,0.0,18,6
150,11.979775944734858,5.0,0.42955693518785487,20,4
151,57.150480687934014,4.107487948212474,1.3468277089505927,22,4
152,32.559302851281245,5.0,0.0,24,4
153,57.49128127754388,5.0,0.0,20,4
154,17.43511643490757,5.0,1.7354044430981905,15,4
155,37.32792653675444,5.0,0.9258167314661535,13,2
156,14.125961316933997,5.0,0.23930875153565054,19,2
157,52.596784883103396,5.0,1.9744919274740194,25,4
158,24.388103627620602,5.0,2.176213597743504,6,2
159,58.665444912571104,5.0,0.6730331082219044,18,6
160,28.697921894734314,5.0,1.1329831753191917,31,6
161,15.305192340479099,5.0,0.41922505666860665,17,2
162,54.29938440559081,5.0,0.0,23,4
163,52.517387128514216,5.0,0.0,11,2
164,9.692493473049126,5.0,0.0,18,6
165,38.41253427677744,5.0,0.0,14,2
166,26.18187168783412,5.0,0.0,25,6
167,45.58193922658524,5.0,0.4334419690419139,26,6
168,23.219896722469976,5.0,0.9815328052741819,30,6
169,25.300575799744188,5.0,0.8622575724953015,21,4
170,37.80035740237069,5.0,0.5281552490545588,17,4
171,36.22082198160753,5.0,0.46183910108200765,11,2
172,5.141855026074382,4.483537680900987,0.0,10,2
173,1.6935954266394502,5.0,0.5672912508457723,12,2
174,36.94217943452436,5.0,1.0871721307267008,24,6
175,41.378773365293746,5.0,0.7310512151629791,11,2
176,28.77318621241292,5.0,0.0,25,4
177,41.851120321221856,5.0,1.6405273349772904,19,6
178,35.87547715676048,5.0,0.18265437215483876,21,6
179,15.826809005236967,5.0,0.0,22,4
180,19.667654681936135,5.0,0.9814283695700525,13,2
181,32.49981396289729,5.0,0.9182263064193985,21,4
182,45.45382421631137,5.0,0.9608266980601696,17,6
183,34.24408323360262,5.0,0.0,19,6
184,45.19397077007428,5.0,0.8418612727127563,10,2
185,29.230596348187206,5.0,1.152847668178043,17,2
186,17.839641470318128,5.0,0.5861765924634851,23,6
187,55.76036248102835,5.0,0.0,15,2
188,22.054015969197486,5.0,0.0,20,6
189,11.573155216689216,5.0,0.4970512794326175,14,2
190,43.671954069727484,5.0,1.6790923289796047,33,6
191,43.275591466151084,5.0,0.28559524409676373,17,6
192,19.150054078845812,5.0,0.5896716540999725,26,6
193,46.65600774420208,5.0,2.307973225731419,25,6
194,35.08094978421376,5.0,0.47252715571660464,16,4
195,8.589775754884824,5.0,0.562693906877912,15,2
196,45.282077836356194,5.0,0.8311870753096435,25,6
197,3.8849705498344216,5.0,0.0,25,6
198,40.42762134798351,5.0,0.22823807099576754,24,6
199,20.500860390453465,5.0,0.3877398402717229,25,4
200,19.10801517759314,5.0,1.0022841708501815,19,4
201,5.813400350229918,5.0,1.6872306452235,18,4
202,5.484127061333169,5.0,0.6773056018598144,18,2
203,59.61453258146185,5.0,0.0,16,2
204,7.464175676777461,5.0,0.0,27,6
205,23.53897070657917,5.0,0.1698484654897623,16,4
206,37.38560265497806,5.0,0.9743256312910922,21,4
207,24.597253476894576,5.0,0.01833362329396032,23,4
208,11.65863811736988,5.0,1.7170192780522822,23,4
209,24.433405750765882,5.0,0.4617059279604243,17,2
210,30.337696666917445,5.0,0.6454264477278713,12,2
211,44.23104530139131,5.0,0.8555397982063698,23,2
212,45.98094192822226,4.310741981337166,0.10117462203339223,29,6
213,24.755274230938237,5.0,1.9028789939060573,15,4
214,29.84755339057501,5.0,0.0,25,4
215,50.77601204990037,5.0,0.7673621699768702,20,2
216,41.393199688811606,5.0,0.4496355915233241,24,4
217,19.98270110590216,5.0,0.7164378018189892,22,4
218,10.063385388507985,5.0,0.8218870247839247,19,6
219,15.627939810492272,5.0,0.0,22,4
220,12.773323222229433,5.0,0.1922533244957414,27,4
221,11.248832631172569,5.0,0.35584662845726645,20,4
222,24.579267894423545,5.0,1.0875115460868654,25,4
223,24.51629962974319,5.0,0.2951073860165711,27,6
224,36.88105391519036,5.0,0.34175363011507487,14,2
225,33.49338870759537,5.0,1.508356060297623,16,4
226,11.708576592078883,5.0,0.0,24,2
227,13.402950254630387,5.0,0.17690266483648626,27,6
228,6.260810081676562,5.0,0.0,24,2
229,17.451279014948504,5.0,0.0,16,2
230,22.889820204962405,5.0,0.0,31,6
231,33.50150215429462,5.0,0.9375007611075308,29,4
232,28.646943066028008,5.0,0.8004861613321574,17,2
233,20.668294943856615,5.0,1.213783211811198,18,2
234,16.060898738177084,5.0,1.6368964204447352,22,4
235,42.29435739415651,5.0,1.2038018060750055,25,6
236,22.21789687761753,5.0,0.33825012545404853,24,4
237,57.12378710052088,5.0,0.0,22,4
238,19.990650889850617,5.0,0.713643710047497,15,4
239,8.327535578836851,5.0,0.0,23,6
240,30.122354243411724,5.0,0.7314272655939524,19,6
241,51.47685844035771,5.0,0.0,12,2
242,43.76517553849242,5.0,0.0,23,4
243,24.551987577433742,5.0,0.0,17,4
244,10.760828470264707,5.0,0.0,13,2
245,52.91487346567028,5.0,0.0,15,4
246,14.893629506964679,5.0,0.0,24,6
247,48.47053766127178,5.0,0.041105124584301544,19,4
248,1.5194699038568529,5.0,0.8346456857631086,15,2
249,11.466255804480637,5.0,0.0,22,6
250,42.35117574234005,1.9814214021314385,0.4979649603935443,21,6
251,56.031256577615096,5.0,0.10030121496294588,19,2
252,45.28694525875812,5.0,0.0,33,6
253,30.597770286216903,5.0,1.828240260475364,25,4
254,36.028691639131374,5.0,0.02396134250176618,27,6
255,43.036148043717915,5.0,0.06888081619832542,21,4
256,24.474559886865933,5.0,0.3269017306574131,25,6
257,37.465184885693716,5.0,1.1654647290282039,26,4
258,20.465575205820507,5.0,1.4953539492255796,26,4
259,10.991448083913273,5.0,0.0,14,2
260,27.324188781753445,5.0,0.009904923945432909,22,4
261,47.16149560707328,5.0,0.06510130473870002,10,2
262,45.80632343061963,5.0,0.9064521873756535,35,6
263,23.84015825987197,5.0,0.08480281604909674,25,4
264,52.340651751778985,5.0,0.49068464447452464,20,6
265,41.87261532280961,5.0,1.7638700604746784,19,6
266,43.93990053629001,5.0,1.718126472781672,15,2
267,39.09569196587686,5.0,0.2021867215056658,30,6
268,23.606881729816592,5.0,1.7921812190317168,26,4
269,38.90137427081807,5.0,1.0962593037367658,21,4
270,5.335193512167035,5.0,0.0,25,4
271,31.39395392235842,5.0,2.830304775331479,22,6
272,4.570176318936292,5.0,1.5473168255157104,17,2
273,27.439159842255556,4.712432452111157,0.0,30,6
274,55.248435110991586,5.0,0.4284566826557418,17,2
275,4.787467584913763,5.0,0.0,20,4
276,40.125668816386955,5.0,1.1552349989949549,29,4
277,20.662808107369706,5.0,0.8964733266135643,23,6
278,1.1185797904646222,5.0,1.0579989664029892,28,6
279,26.268043854316122,5.0,0.6213336296817389,23,6
280,44.11138693389746,5.0,1.0767995651935736,12,2
281,38.20738831487107,5.0,0.3437534833587146,8,2
282,4.3584083383001575,5.0,0.020838552801275972,23,2
283,32.17691448427817,5.0,0.08923459504243664,23,6
284,7.2359254385999305,5.0,1.4636439442275673,23,4
285,6.6459936036210205,5.0,0.0,23,6
286,37.330556211368894,5.0,0.0,36,6
287,17.428836957856685,4.4367758153116155,0.519653171942857,18,2
288,17.469224532038215,5.0,0.004367577665384072,11,4
289,28.21770823964559,5.0,0.0,19,2
290,14.723918164711796,5.0,0.0,26,4
291,47.96424925333647,5.0,0.0,17,2
292,6.490484025237618,5.0,0.7687556851902224,21,4
293,14.18112830499823,5.0,0.0,11,2
294,22.813096713678227,5.0,1.2867544663064123,20,4
295,9.4359547798572,5.0,0.6813194388514368,23,6
296,7.041081779700871,5.0,0.01848852289751248,25,4
297,5.891498470418321,5.0,0.3909635482764471,17,4
298,8.95107088922741,5.0,0.8767659355598726,20,4
299,22.790661656540916,5.0,0.3595181346379086,15,2
300,38.4024917252945,5.0,0.5348825391978753,22,6
301,27.85909138793007,5.0,0.08971532520337888,22,2
302,36.74310467540079,5.0,0.19562711923334364,19,4
303,7.152919269603183,5.0,0.8957122916492667,22,4
304,41.06230246368957,5.0,0.8150773964803608,18,6
305,11.369962993008809,5.0,0.1473737667159788,17,4
306,36.64364967945895,5.0,0.13817820877172726,22,6
307,24.44954906853078,5.0,0.0,14,2
308,32.697561502330565,5.0,1.171986416554987,15,4
309,38.77514095778836,5.0,0.0,21,6
310,40.59775536555448,5.0,0.5699044018105065,14,4
311,6.75398749946924,5.0,0.0,20,4
312,36.28562987296411,5.0,0.0,23,4
313,29.79599506016346,5.0,0.0,22,4
314,13.488174050307972,5.0,1.0175941247419709,18,4
315,54.2968681470227,5.0,0.0,17,4
316,1.6562775993116006,5.0,0.0,20,6
317,7.132695356139312,5.0,0.0,28,6
318,54.73202839147689,5.0,0.8441684344704372,21,4
319,34.880757460116286,5.0,0.4581412771127027,23,4
320,27.73046959830427,5.0,0.21244424852641208,23,4
321,3.564918321634484,5.0,0.6199369823652856,14,2
322,34.035088540681755,5.0,1.301631302696837,24,4
323,9.655588626405578,5.0,0.5932109061701775,13,2
324,6.329753012033221,5.0,0.2877087740310289,14,2
325,4.410449387833944,5.0,0.035824743682937685,24,4
326,24.497199104861313,5.0,0.0,14,4
327,5.264236114357082,5.0,0.04148557875316495,22,4
328,20.719921473902893,4.220157847819609,0.02932305818816827,22,4
329,34.96358467118392,5.0,0.0,16,2
330,9.97987851899588,5.0,0.0,19,2
331,8.309191247767425,5.0,0.9401382236728675,17,4
332,12.921193466984072,5.0,1.9033634016447918,28,6
333,4.051612863117876,5.0,0.17555393089531596,19,2
334,24.614769394127013,5.0,0.8271604608317833,28,4
335,28.40415195883894,5.0,0.07530361136199747,12,2
336,15.056960266102692,4.332867761342424,1.5150656955490296,22,4
337,8.840019856813981,5.0,0.6013042839814406,10,2
338,18.754012524394646,5.0,0.7576417526205295,20,4
339,46.47651103593042,5.0,0.0,14,2
340,12.925899822616538,5.0,0.4120702326188689,25,6
341,2.70108061648623,5.0,0.6293953635045265,25,6
342,27.038799551247354,5.0,1.1426476685160676,14,2
343,36.38137180381982,5.0,0.4609871517546597,10,2
344,15.234147854744233,5.0,0.23063934141839337,23,4
345,17.38463047806256,5.0,1.8211113845650253,16,4
346,29.33065688108779,5.0,1.0836179953745806,12,2
347,43.499881534134175,5.0,0.0,28,4
348,37.45597003883382,5.0,0.7229946465242683,21,4
349,28.95482408315127,5.0,0.9131143528803745,20,4
350,19.67941858594352,5.0,0.9838449210510969,19,4
351,57.13959354499765,5.0,0.2374180740990225,14,2
352,3.5908753962343525,5.0,0.01880156144247261,12,2
353,38.98371227265361,5.0,0.0,12,2
354,34.00802400540857,5.0,0.0,15,4
355,10.55119873491943,5.0,3.2193345375018247,31,6
356,41.44946560999891,5.0,0.3801060018378014,10,4
357,27.448107770580364,5.0,0.6604904133082692,24,6
358,37.46317029785185,5.0,0.5214817530650403,21,6
359,38.25920670755519,5.0,1.1299640954464811,27,6
360,5.370426268959202,5.0,0.088538645364996,24,6
361,12.69984694264594,5.0,0.03271156372333532,16,4
362,54.490720425611585,5.0,0.0,32,6
363,46.64939119859697,5.0,0.38461443210921265,23,6
364,21.209610962415105,2.1902133212908996,0.0,19,6
365,48.57403194430459,5.0,0.6763798677104478,27,6
366,17.621260181112024,4.274080779241578,0.33276932972902473,23,4
367,19.775484669928428,5.0,0.6191896471074178,18,2
368,22.543470740897035,5.0,1.5584284653313594,19,6
369,46.8104883222193,5.0,0.3118390346015273,17,2
370,6.812938488701775,5.0,0.839612759485679,12,2
371,29.511453754317646,5.0,0.4081228259259373,25,4
372,48.38946863802703,5.0,0.0,17,2
373,12.220768547656254,5.0,0.6756037340267627,17,2
374,45.545760117965926,5.0,0.0,18,4
375,4.536728576925832,5.0,0.23045361143844112,20,4
376,2.891831389175305,3.6224886580403157,0.0,5,2
377,23.9306788898371,5.0,3.1576511486868384,22,4
378,11.583860999696421,5.0,0.0,25,6
379,8.288775532380303,5.0,0.11888447011167397,23,4
380,37.342097038076474,5.0,0.2544900996706324,10,2
381,6.2735640895081595,5.0,0.0,17,6
382,4.238281859222149,5.0,1.2651262809073165,12,2
383,6.948564514677303,5.0,0.0,17,2
384,35.7933344116459,5.0,1.4553570036693446,27,4
385,53.31094972296627,5.0,0.28826805938684774,23,4
386,14.250933743063927,5.0,0.0,19,2
387,17.22868798014028,5.0,0.8795013690869316,26,6
388,58.304706344936406,3.6800140036220927,0.0,28,6
389,32.79208937204149,5.0,0.7383075190891042,14,2
390,45.684170499946994,5.0,2.079575150027209,19,4
391,11.8501096864771,5.0,0.0,15,2
392,44.09074504232205,5.0,0.0,23,4
393,1.5952893261687962,5.0,0.0,18,4
394,50.320940448225365,5.0,0.34255382936731205,7,2
395,36.49343295431343,5.0,0.24380143080967623,22,6
396,47.28808100683924,5.0,0.0,28,4
397,24.03160746150879,5.0,1.1153292679576128,25,6
398,43.686069542353366,5.0,0.0,39,6
399,4.332975196699369,5.0,0.16840707319344023,14,2
400,19.21301286930507,5.0,1.7657654580001236,28,4
401,30.56178659049003,3.9554362036515194,0.0,13,2
402,2.953466909638389,5.0,0.3074244612141083,19,6
403,4.178065148981583,5.0,0.15283896905581895,24,4
404,32.60162909157012,4.998177102236497,0.31816774299101525,29,4
405,46.24796225355665,4.686919403633324,1.4696497472637904,16,2
406,15.538830687707415,5.0,0.0,29,6
407,34.055877243744376,5.0,0.4868601825697715,24,4
408,31.732637859395258,5.0,0.7601830981222966,25,6
409,24.94121213920121,5.0,1.1387946140146648,33,4
410,52.790654005561294,5.0,1.0787914432827246,8,2
411,47.70769474849894,5.0,0.40516845807790014,29,4
412,4.471850955369419,5.0,0.0,23,4
413,42.12315429712645,5.0,1.2070856062956037,12,2
414,20.72512582040923,5.0,1.4127287526700432,22,4
415,20.712274281493,5.0,1.1067212588268438,20,4
416,12.63187837792161,5.0,0.07153695953622907,27,6
417,22.198182753546053,5.0,0.0,29,6
418,12.552671997427554,5.0,0.0,30,6
419,64.66521004890605,5.0,0.38315493894389807,27,4
420,4.64722657030174,5.0,0.05723044612822392,20,2
421,6.5334540615080074,5.0,0.8498547201317526,23,4
422,11.27105272422899,5.0,0.0,12,2
423,37.2116378811598,5.0,0.7300456162451484,27,6
424,29.02040891876851,5.0,0.7834561021180746,22,2
425,8.572527765912437,5.0,1.0120504140194166,18,6
426,23.636570179794504,5.0,0.0,19,6
427,59.31373578382658,5.0,0.4403041417072714,24,6
428,25.19534674713287,5.0,1.23737585297507,25,6
429,20.388114832129602,5.0,0.5788660799396618,15,2
430,5.386563663861149,5.0,0.687135180728355,18,4
431,13.581891791859162,5.0,0.0,8,2
432,32.55396271049487,5.0,0.0,8,2
433,1.7198642041086156,5.0,0.6544789848371685,19,6
434,4.160358021798396,5.0,0.6428208411587648,11,2
435,28.95180233940993,5.0,0.5411460494936637,14,2
436,39.68893573159239,5.0,0.0,18,4
437,25.856335541884224,5.0,0.0,17,4
438,47.703027228752696,5.0,0.28794313541846217,19,2
439,34.05905522734244,5.0,2.1920309304826056,10,2
440,15.829262266758942,5.0,1.1187980703450946,20,4
441,16.735818689965093,5.0,0.7190367183516366,28,6
442,18.963768523117615,5.0,0.0,26,4
443,12.51945870038188,5.0,0.6255036098091225,25,4
444,20.427547115724742,5.0,0.0,18,6
445,36.21370570280215,5.0,0.18652709268879786,27,6
446,2.9457004176362407,5.0,1.4217936344233326,15,4
447,32.868913620312895,5.0,1.8738928721717496,11,4
448,19.411960960374902,5.0,0.0,27,6
449,51.26390325132579,5.0,0.0,31,6
450,24.331006004680322,4.1834222802348355,1.7089149383939248,25,6
451,24.817980878096275,5.0,1.125433162518488,14,2
452,8.120087687079629,5.0,0.29522266142748066,19,4
453,19.43681792532332,5.0,1.3933486880713233,21,4
454,11.295877735873637,5.0,0.44694673574211397,22,4
455,32.50339454969212,5.0,0.0,23,6
456,9.105896636982774,5.0,1.0552773893085754,19,4
457,57.08338634592974,4.913314628825647,0.2940698875463219,19,4
458,47.74615997748164,5.0,0.45029358217438786,20,4
459,46.69444101420467,5.0,1.9345131694260824,26,6
460,32.62547804383564,5.0,0.03859484661743995,21,6
461,44.25226649132021,5.0,0.6992276847523743,16,6
462,33.40090115772875,5.0,0.0,11,2
463,51.855699529377056,5.0,1.6395594187624505,26,4
464,34.880117792010125,5.0,0.24377806203696262,22,4
465,51.26785440177283,5.0,0.5274235412349937,24,4
466,4.398553373379169,5.0,0.004221862750906524,21,6
467,39.01872748411464,5.0,1.201882840037371,14,6
468,5.184793296517631,5.0,0.0,22,2
469,18.678959016981995,5.0,0.6106067038556858,24,6
470,12.973427052922643,5.0,0.0,23,4
471,52.51161320529965,5.0,0.18514977276228872,17,6
472,18.91141969001525,5.0,1.3754120862355688,11,4
473,19.313248864592953,5.0,0.0,16,4
474,24.597304813749027,5.0,0.0,13,2
475,14.540042362686815,3.5449528969382063,0.640553153990771,11,2
476,19.338563500936658,5.0,0.18937672918635867,27,6
477,4.49560818205131,3.6999532004535505,1.2131819766190652,15,4
478,22.243140490176668,5.0,0.0,13,2
479,6.416757015133024,5.0,1.167061202560982,11,2
480,8.890156056984303,5.0,0.0,18,4
481,49.14381255582908,5.0,0.0,26,4
482,30.570380181360953,5.0,2.3426331661576825,15,2
483,12.784515488869861,5.0,2.6738159926886533,19,4
484,6.142741184112701,5.0,0.11947332622043538,13,2
485,52.93681801339207,5.0,1.0289399431569337,27,6
486,35.52979588558229,5.0,0.0,19,4
487,51.564430372685834,5.0,1.0996974489693112,14,2
488,14.730228785231073,5.0,1.2101436227685936,12,2
489,15.793576193978772,5.0,0.8260684090394115,22,4
490,27.7193153119645,5.0,1.4080664022659373,15,2
491,7.520574720297597,5.0,0.2041176470126435,17,2
492,50.975951424298955,5.0,0.7937847862993168,23,6
493,11.646594926093032,5.0,1.2368165633543624,14,2
494,20.08597308430444,5.0,1.916806474595342,27,6
495,43.858229596458095,3.9834369068520488,0.0,17,4
496,14.011313790400518,5.0,0.0,24,6
497,42.736994294053275,5.0,0.0,24,4
498,41.56608825172508,5.0,1.1440207726129503,18,4
499,47.38308702909477,5.0,1.64575571755524,23,4
500,13.000418229598864,5.0,0.46696754384814193,22,4
501,29.277148578393213,5.0,0.0,26,6
502,31.13663215383599,5.0,0.4991342528016507,28,4
503,15.118904806009619,5.0,2.0106474693658916,26,6
504,10.372631120767146,5.0,0.4962240043224687,12,4
505,24.343302212709165,5.0,0.03617899791367829,28,6
506,29.354698119819858,5.0,0.4613977612763861,9,2
507,3.707858446298623,5.0,0.0,22,6
508,12.499870514921204,5.0,0.0,12,2
509,42.33556586739355,5.0,0.0,17,6
510,37.12787079667687,5.0,2.091451518081879,20,2
511,53.53027978968781,5.0,1.6366049520972845,32,6
512,46.18885394046302,5.0,0.8484148900971062,12,2
513,20.75322188642823,5.0,0.12756283777630295,14,2
514,50.87164612374797,5.0,0.0,30,4
515,31.854555120104447,5.0,1.5036796015749696,17,6
516,7.995193986565938,5.0,0.5151997199952327,26,4
517,24.533590696366552,5.0,0.49797968613923316,16,6
518,31.442606536476017,5.0,0.0,14,6
519,10.046059090351548,5.0,2.5779570254775113,24,4
520,33.6731815061038,5.0,1.6777914510939376,4,2
521,33.35434676604052,5.0,1.9536040445444751,28,6
522,46.56043311779241,5.0,0.6295669488561291,29,6
523,1.900453586320629,5.0,0.8481792189290212,13,4
524,19.434556473565813,5.0,0.4485631416942516,22,2
525,42.272242272787736,5.0,0.542125946476567,32,6
526,12.535827289448688,5.0,0.8051845971609592,12,2
527,33.30596166363604,5.0,0.5068128530508926,18,4
528,25.523880291907993,5.0,0.0,26,6
529,53.725550738586705,5.0,0.37822699930039233,25,6
530,23.552571550004686,5.0,0.0,21,6
531,43.90404024677958,5.0,1.096537720707822,32,6
532,9.579848924176861,5.0,0.0,14,2
533,13.219583501006817,5.0,0.1919571611044821,24,4
534,4.49203618268483,5.0,0.7806720493481039,26,6
535,24.581468785272037,5.0,0.0,11,2
536,13.676820059361704,5.0,0.668010655637252,16,4
537,11.641635756176388,5.0,0.0,27,6
538,11.048151354143474,5.0,1.1843080325153925,22,4
539,15.867625095276562,5.0,0.0,25,6
