,H,N,SimpleE,SimpleC,delta
124,39.22001926364193,5.0,1.6620478293257914,22,4
125,48.87614776507837,0.0,1.593740339985176,30,4
126,50.60532954113278,5.0,2.911991114250009,34,6
127,17.0,5.0,1.46438518484032,35,6
128,25.655372300547594,5.0,0.9639695578074041,22,2
129,1.0,5.0,0.5072148725169005,5,4
130,29.18910993710764,5.0,0.0,19,2
131,3.5,5.0,2.7255600092938623,15,2
132,12.718223119685057,5.0,2.4436814979387034,18,6
133,2.5,0.0,2.2474549635445085,19,2
134,43.91091431222911,5.0,4.572364734814068,17,4
135,11.525654243383146,5.0,0.38893770486879486,23,6
136,1.0,2.0,3.7893508079703997,17,4
137,42.32276697482181,5.0,1.4334968995537514,26,4
138,41.78245948276446,5.0,0.0,14,6
139,24.085733597584493,5.0,1.5690042177631849,27,4
140,44.18698831491934,5.0,0.49097810621285565,21,2
141,1.0,0.0,0.22343112010085137,9,4
142,43.63184533080989,5.0,1.7405698720442084,18,6
143,6.8023096854253335,5.0,0.7285002788128628,8,2
144,18.331038267218727,5.0,1.6930888770259993,20,6
145,2.740432028938529,1.0,0.14513661431330993,14,2
146,43.702911661805274,5.0,0.2109801821534506,24,4
147,40.43147485590019,5.0,2.8573276653147595,18,2
148,48.47250810346261,5.0,0.0,22,4
149,0.04318091951173475,5.0,0.0,25,6
150,34.3345420725055,2.0,0.7140667226350045,14,6
151,22.020694870595054,0.0,0.0,13,2
152,11.0,5.0,0.0,29,6
153,51.07926870928732,1.0,0.46576481135081027,22,2
154,39.45102656781071,1.0,4.658848337764122,18,2
155,25.390551336870818,0.8961252410729283,2.3112233003449383,22,4
156,2.0,5.0,2.3545709165809385,23,6
157,50.40606042037112,5.0,2.4791671862992275,26,4
158,18.18076338990687,5.0,0.5768505380069169,16,6
159,4.5,1.0,1.2060377840135146,16,2
160,21.90492999773593,5.0,0.6204927769586295,16,2
161,0.0,5.0,1.9355661088207516,23,6
162,24.176894721596963,5.0,0.0,20,2
163,66.17962890722359,5.0,1.9131566953277237,18,4
164,2.0,5.0,1.8750637186117707,20,6
165,17.138700959490677,5.0,1.181780639786952,21,6
166,0.0,5.0,0.492028937417778,23,4
167,35.80740800041217,2.0,1.8110629389690813,18,2
168,20.87579345659174,5.0,3.1373957929746843,26,2
169,8.0,5.0,0.23766987672797896,18,4
170,66.85830921377976,5.0,1.0421530578730287,24,6
171,0.0,4.0,1.5445369171538852,36,6
172,8.10907041993861,5.0,1.0038472168544994,28,6
173,8.210276184752917,0.0,0.0,22,6
174,3.0,5.0,1.7003718623479784,22,4
175,37.52776617434162,5.0,0.6665928278858105,19,4
176,40.55414929736212,5.0,0.0,18,4
177,0.0,5.0,1.0294414593592196,22,4
178,20.0,5.0,4.509796533677399,36,6
179,47.60214489289835,5.0,0.981978334952061,15,6
180,0.0,5.0,3.3305265697254507,7,2
181,4.86086956521739,5.0,0.20199839250571083,17,6
182,45.038403230446214,2.0,2.5369711236368304,11,6
183,2.0,2.0,0.7264794248400327,17,2
184,35.41179522378074,4.294525396157207,0.0,21,4
185,18.333981262165693,5.0,0.0,20,6
186,26.859471187108596,5.0,2.1597415570307095,25,6
187,45.03905155526662,5.0,0.0,16,6
188,30.000674506490373,1.0,0.5481471346053888,30,2
189,2.628634582750073,5.0,0.70531138413243,19,4
190,0.0,5.0,3.782752613451373,13,4
191,41.48789374458593,5.0,0.0,25,4
192,34.72701197190892,5.0,0.6467896821944794,19,2
193,14.098699591676224,5.0,3.609608457233675,12,2
194,21.81492885414803,4.22671846075976,0.0,28,6
195,29.346540070235115,5.0,2.413020797101452,11,2
196,57.03644177806314,5.0,0.0,19,6
197,24.357820999257605,5.0,0.1008716390411531,15,2
198,5.0,0.0,1.0932884885675627,10,2
199,0.0,5.0,0.0,19,4
200,1.5,5.0,0.0,25,6
201,10.979858069524086,5.0,0.0,11,2
202,10.92731990048722,4.0,4.305906283641283,12,2
203,57.00065115258072,5.0,0.0,15,4
204,37.51739617910647,5.0,1.7046385001729647,17,2
205,31.0357886671873,4.0,0.0,14,2
206,59.999107513874726,5.0,3.0250769885064472,22,4
207,2.0,5.0,1.3515438266609168,17,4
208,61.02255457312046,5.0,0.0,19,2
209,35.95652173913044,5.0,2.189188753675817,20,6
210,53.87538292644545,5.0,0.6126928270066179,21,6
211,1.0181359444453237,4.0,0.0,41,6
212,11.144328939322985,5.0,1.0367198971281244,14,4
213,61.3647888625908,0.0,0.0,21,4
214,55.51915353749098,5.0,0.0,14,4
215,52.18904580210607,5.0,4.731744039081702,26,4
216,9.985292393043697,5.0,0.0,14,2
217,57.66993297652335,5.0,0.10402610789511813,10,2
218,4.333333333333333,5.0,3.349896715983102,23,4
219,48.88578956626132,5.0,0.49686301534222543,18,2
220,1.8395540875853684,5.0,0.0,15,6
221,18.03602831053344,5.0,3.7783908128165775,19,6
222,48.1090793416037,5.0,0.0,13,2
223,2.0,0.0,0.0,10,6
224,52.4378834460365,5.0,2.119591887428698,12,2
225,41.20944434493788,5.0,0.37083866688362654,14,2
226,43.82247216308545,5.0,0.0,12,2
227,50.23802979651364,5.0,1.797238783983504,26,6
228,32.92862257743691,3.0,4.5336742136925,18,6
229,9.5,5.0,0.0,18,6
230,14.791094878767689,5.0,0.33581702956124315,15,6
231,16.909090909090907,5.0,0.8377329793364556,24,6
232,26.511149668384988,5.0,0.0,16,4
233,6.38296070841049,5.0,0.6073469579496567,35,6
234,9.773174777262174,5.0,0.0,15,2
235,34.44751991822374,5.0,1.1166086825279533,18,2
236,6.0,5.0,0.12091864582901124,12,4
237,9.520761034056006,5.0,0.9422190914958932,20,4
238,22.056528651045095,3.9964468801391426,0.6682172411616327,15,6
239,3.0,5.0,0.8902688833975225,27,6
240,52.48151529503022,5.0,3.988417043283671,9,2
241,58.93608318518168,5.0,0.1343613744928729,13,6
242,48.1237661417168,5.0,0.0,29,6
243,0.0,5.0,4.403033216427996,27,4
244,55.24671924141091,5.0,2.121287702522543,20,4
245,30.348142816650647,5.0,1.2634004855825394,28,4
246,14.285714285714285,5.0,2.3596535563656493,18,6
247,11.430642702447887,5.0,0.0,17,2
248,0.0,5.0,3.5100110079249003,17,2
249,4.0,5.0,1.5594711894930315,22,4
250,38.24907899029913,5.0,1.0627513285044121,18,4
251,2.0,0.0,0.04798811349018828,22,4
252,52.270612305315176,3.75,0.4424584189245946,28,4
253,5.612481429141102,5.0,0.8349463548435374,12,2
254,18.36899140780054,5.0,1.1979591395001217,20,6
255,45.22297536162685,5.0,1.4914238656996202,18,2
256,44.23861876596871,0.0,3.819680349090324,34,4
257,43.12254738670618,5.0,0.0,11,2
258,15.371686086176272,0.0,0.0,21,2
259,30.88166941300682,0.0,0.0,41,4
260,34.25101640071682,3.333333333333333,0.2788436872652742,28,6
261,10.414996175533188,2.0,1.6807692018908102,14,2
262,6.375,5.0,1.50137072600251,13,6
263,0.0,5.0,0.265082519561042,10,6
264,58.662229830671016,5.0,0.6070708333207708,28,4
265,34.33075787603005,5.0,1.8943343356087499,27,4
266,0.0,0.0,1.1792924073736462,24,4
267,48.654973164151606,0.0,0.7912763389672088,10,2
268,44.24537807641666,5.0,0.0,35,4
269,8.96479421998373,5.0,3.293137972445896,30,6
270,18.674192935069012,5.0,0.2930056002691892,14,6
271,41.93377465004314,5.0,2.6769734559953364,20,6
272,21.407268679515163,0.0,2.7868672753085586,24,6
273,44.745814574856546,1.0,1.5464354429888931,31,6
274,0.0,5.0,0.27344304605322023,14,4
275,46.07983336142457,5.0,0.08099024521858393,34,4
276,11.285764684804068,5.0,2.8950399328672005,29,6
277,14.555025212122878,5.0,0.48522632053673664,24,6
278,67.73705317336636,5.0,2.4039403197213263,13,2
279,39.71985527182716,5.0,1.655169715816335,27,6
280,11.021182972609077,2.0,0.8224769217860888,23,4
281,4.0,1.0,1.0160849374160912,12,4
282,0.0,5.0,0.0,11,4
283,9.047434850406091,4.2715291405641995,0.8269848874261099,33,6
284,24.161582668567352,5.0,0.2883532513877396,9,4
285,12.27141226185881,0.0,1.5991270059852134,15,2
286,2.0,5.0,0.8708055703019882,13,6
287,43.27895894216655,5.0,0.0016099099217155022,24,4
288,20.32177783868191,3.0,0.0,19,6
289,30.86340488341785,5.0,0.7617248073109932,21,4
290,3.0,5.0,4.563789856593897,13,4
291,12.112885864863902,1.0,1.0438288085798137,19,6
292,49.877527639533206,1.0,0.0,27,4
293,8.89913959461575,5.0,3.5965805730119222,14,2
294,49.78992040272442,5.0,1.2320337938106458,32,6
295,53.09827231520516,5.0,1.5320332823649263,12,2
296,48.48520577770044,5.0,4.68864338348422,22,4
297,9.331168831168831,5.0,0.7356148467551664,12,2
298,26.654101280744843,2.0,0.0,29,6
299,28.164025163231905,5.0,0.0,12,2
300,6.0,5.0,0.3187451216606411,14,2
301,26.463271402599478,5.0,0.33326062613967544,30,4
302,2.0,5.0,0.671561771074647,10,2
303,39.7939917274939,5.0,0.8897850985421458,13,4
304,25.498224819666042,5.0,2.9285712037860288,21,4
305,12.585866329093172,5.0,2.0822801857579063,26,6
306,54.81310267612076,2.0593837535014003,2.3768611960594925,18,4
307,1.0,5.0,2.035508854824762,17,4
308,26.544682555668604,1.0,0.5812436039513154,12,2
309,11.420543987932502,5.0,0.49924983472811457,23,2
310,39.97327796385483,5.0,0.0,40,6
311,0.0,5.0,0.0,14,6
312,0.0,5.0,0.2958514430731581,23,6
313,16.12658041018161,5.0,0.0,28,6
314,46.0984356709323,5.0,1.8068886200859464,27,6
315,50.542981457096026,2.0,2.2051447764193615,11,2
316,24.63099699439065,5.0,0.0,17,4
317,6.977299744035478,0.0,1.6038806453390801,21,2
318,53.61965933345702,5.0,0.5522712115738952,28,6
319,52.28857177951817,2.0,2.730266550957402,11,6
320,4.0,5.0,0.008150784748306866,28,6
321,58.80706417296381,5.0,0.5706770336723725,13,2
322,42.94472354906699,5.0,0.6026355873301089,12,4
323,4.0,5.0,0.0,22,4
324,50.88076381007902,5.0,0.0,14,2
325,35.35412076753114,5.0,1.0009910473211598,22,4
326,44.045281768462324,5.0,0.8457875120802092,18,4
327,0.0,5.0,1.285964934455257,23,6
328,35.26232299217902,5.0,0.0,35,4
329,53.29389203722963,5.0,3.6133473527534736,19,2
330,40.99629380460341,5.0,0.0,13,2
331,0.0,5.0,0.702648313303711,22,4
332,26.36399484549066,0.16666666666666674,1.7697848977590174,24,4
333,17.33964477238824,2.0,0.963071878827569,15,6
334,4.622987176537064,2.0,0.0,35,6
335,34.561838212098756,0.0,0.505855472891378,17,6
336,30.493151701065663,2.0,0.18874977172155594,24,4
337,30.804918666322166,2.0,3.4762106237965993,27,6
338,11.602953014105736,2.10796012509185,0.0,19,6
339,49.59108074339295,5.0,0.0,24,4
340,2.1781609195402294,5.0,0.0,15,2
341,0.0,5.0,0.6565169176456978,18,2
342,3.0,5.0,0.0,22,4
343,25.288165072169136,3.166666666666667,2.911852678329706,28,6
344,5.0,5.0,0.6607936797762459,17,4
345,2.0,5.0,3.839863059171554,10,2
346,4.0,0.0,0.0,29,6
347,1.0,5.0,0.824825903253507,21,2
348,0.0,5.0,1.5538066191292907,28,6
349,0.0,5.0,0.9988625466089919,14,2
350,34.31635693895639,5.0,0.0,26,6
351,0.0,5.0,0.7852302968906131,15,2
352,50.21081638167137,3.0,0.26955256793374716,15,2
353,1.3000284712259766,5.0,5.0,18,2
354,31.90951957912763,4.0,2.823068362636208,33,6
355,18.518826232679704,4.118754968492014,4.506088074524756,24,4
356,1.0,1.0,0.3900202444059001,9,2
357,17.61030870025338,5.0,0.2907980434057986,21,4
358,62.524980395102006,5.0,0.9330579959982985,14,2
359,2.0,5.0,4.88780710303096,20,6
360,54.96785891820382,5.0,0.11816525131951844,19,4
361,36.28246517288111,5.0,0.20569271466375927,18,6
362,50.751721119960436,2.212469448414005,0.0,26,6
363,53.23819895629169,5.0,0.5625424697323174,8,2
364,50.7607134431678,5.0,0.0,15,2
365,37.45722221489669,5.0,1.4871114183290266,16,6
366,28.69251453099738,3.0,0.0,24,4
367,1.0,5.0,1.485373717213214,33,4
368,11.285714285714285,5.0,2.4341458693709526,24,6
369,23.766710288629714,5.0,0.0,18,2
370,1.0,5.0,0.8442586285433815,15,4
371,21.468738889319283,5.0,2.386237743811203,13,2
372,0.0,5.0,0.7298966073212281,29,6
373,54.56414792493317,5.0,4.4281382711378035,23,2
374,46.846643997519124,5.0,0.0,23,4
375,46.55167787650988,5.0,2.422262543750275,20,4
376,1.0,1.2949613780281903,0.6188549675085733,14,2
377,66.31687403727702,3.0753773218159566,0.0,17,2
378,11.773406069082421,5.0,0.0,16,4
379,49.728622859824355,5.0,0.0,21,4
380,3.1428571428571423,5.0,1.6190775136600184,32,4
381,11.09880923709848,2.78808309256466,4.678815049153969,16,2
382,19.332408749269884,5.0,0.8337669903914371,40,6
383,5.5,5.0,2.7071080762617536,20,6
384,33.07782097914453,5.0,0.0,26,6
385,46.67354780878704,5.0,1.1816432052639572,21,4
386,34.932942839614455,5.0,1.5188623283450784,16,2
387,1.0,5.0,4.372822343340575,8,2
388,18.338660749185035,5.0,0.18773283250343709,5,6
389,26.418874023679088,5.0,0.0,19,2
390,29.15761846628638,5.0,1.3180099635761797,23,4
391,17.10568189400765,5.0,0.4463589219292156,12,2
392,54.471870321744284,5.0,2.784585503278868,23,2
393,0.0,5.0,1.667233088100279,31,6
394,49.03881243654292,5.0,0.43863259755173867,16,2
395,22.41643526184713,0.0,0.6166152731905971,17,2
396,6.0,5.0,0.0,20,4
397,16.3185370486419,5.0,2.3716183427454847,22,4
398,45.082987011794685,5.0,0.0,17,2
399,48.007899254079085,5.0,1.5594758443468866,19,6
400,29.66148181232658,5.0,0.058676331160955,27,4
401,27.119510723250045,5.0,0.22040705077140002,19,6
402,1.0,5.0,0.14836379616745715,17,4
403,2.0,5.0,0.0,28,6
404,57.08402600614445,0.0,0.0,22,4
405,43.447084327480525,5.0,0.0,9,2
406,18.587191763043805,0.34598930481283396,0.0,14,2
407,50.69874115449452,0.0,0.7794222704488404,31,6
408,14.328330245322947,5.0,0.0,25,4
409,26.188099382709048,5.0,3.1830643972718096,29,4
410,26.340388431839596,5.0,4.472473343335288,26,6
411,42.00464968051573,5.0,0.8633888500386515,20,2
412,2.75,1.5,1.5518091150284041,15,2
413,50.21156259507375,5.0,2.2549239690692326,19,6
414,3.5,4.138344740066845,0.38225853997949655,22,4
415,31.45709076332024,5.0,0.06935857600584289,27,6
416,16.24239941662036,5.0,0.0,26,4
417,13.228916825730481,1.0,1.5545964784941972,19,4
418,0.0,2.451028168899973,0.0,26,4
419,1.0,5.0,1.2312871141227242,40,6
420,30.646301615786907,0.0,0.0,13,2
421,2.0,5.0,2.326847736821034,21,4
422,0.1499999999999999,5.0,0.0,19,4
423,0.0,0.0,4.522547488103319,20,4
424,40.67516578211188,5.0,4.345121297942575,9,4
425,7.8947923510159885,5.0,1.2556533190444064,20,2
426,32.89007377136771,5.0,0.0,7,2
427,3.0,5.0,2.6647070570574316,13,2
428,28.60384312690133,5.0,0.028539035718737105,28,4
429,32.72628305449071,5.0,0.0,16,4
430,46.335232252410165,5.0,1.8265843820441732,9,6
431,0.0,0.0,0.4630739845778751,21,6
432,7.483157116611993,5.0,0.0,17,6
433,23.072928507180396,2.8986973895674035,0.535982918839236,13,2
434,59.42285705605659,5.0,1.1093610560887703,14,6
435,57.13343032956881,5.0,1.395744716929549,14,2
436,11.044835197646016,4.2272727272727275,2.1121470363767023,24,4
437,0.0,5.0,1.3004009550990505,28,6
438,48.068801922392105,5.0,0.0,7,6
439,6.166666666666667,3.2235359527243457,0.7843398137951653,16,2
440,45.647813115633646,5.0,0.15141746865280264,17,2
441,2.0,3.0,0.0,31,4
442,3.0550721141614687,5.0,0.5913898550952471,21,4
443,1.0,5.0,1.1586462213017878,8,2
444,13.27549252451285,5.0,0.0,15,2
445,7.590251978000971,0.0,0.8617600241993582,17,6
446,23.954011981115276,5.0,0.0,25,4
447,3.0033222591362128,5.0,0.5619246549451615,17,6
448,15.656993781700884,5.0,1.950682073734118,23,2
449,53.08704284032461,5.0,0.0,22,4
450,1.0,5.0,0.0,34,4
451,21.33063754235865,3.0,0.0,26,6
452,5.176129912005514,3.166666666666667,0.36409896496223926,9,2
453,31.649269766203897,5.0,3.2243957057685027,20,4
454,49.54152919519068,5.0,0.034026767616152254,27,6
455,30.522279195421504,5.0,2.157102738260643,31,6
456,27.15315923238718,5.0,0.0,15,4
457,21.80138946970742,0.0,2.325960422666852,21,2
458,38.440573023859464,0.0,0.0,36,6
459,0.0,5.0,2.081568420154344,11,2
460,18.155189526744465,5.0,0.0,11,2
461,44.310853550911624,5.0,0.0,10,4
462,7.611231890851656,5.0,0.030007453731269784,28,6
463,11.212438269008908,5.0,0.0,14,6
464,29.156654137164086,5.0,0.4403855948340437,27,4
465,39.38449632860726,5.0,0.6893481174458631,30,6
466,3.0,5.0,0.022372484657511564,14,4
467,4.0,5.0,1.6684546591261682,14,6
468,6.504050349970791,5.0,2.1107671544533346,17,2
469,33.825851314546064,4.0,0.7785811590629466,22,6
470,10.762134911636473,5.0,3.0852359332870147,42,6
471,49.57790660225776,5.0,0.9218599439859387,12,4
472,26.22617362228002,5.0,2.459352424410362,8,2
473,31.1775643027069,5.0,1.0174877021935425,14,2
474,28.49306009715237,5.0,0.0,13,2
475,16.5122680034543,5.0,0.0,15,2
476,52.26360873120299,5.0,4.121696471190653,13,6
477,1.0,5.0,1.5372194104567505,38,4
478,24.437644213974007,0.0,2.1065208138061102,23,6
479,44.97402636748468,0.0,0.38013768277304727,28,4
480,1.5,0.0,0.35649853693921174,12,2
481,16.77189743122303,5.0,2.7361899397662137,20,4
482,4.488095238095238,5.0,0.0,10,2
483,34.47413761681279,1.0,4.930804922885231,18,6
484,8.798756793400855,1.0,1.2320144429502011,30,6
485,37.98910453531178,5.0,0.0,27,6
486,55.85007005769049,5.0,0.0,16,2
487,6.02467352163542,2.0,0.0,32,6
488,52.2435242825551,3.666666666666667,2.242267987619075,18,6
489,2.0,5.0,3.85718545465151,22,4
490,46.49724316479906,5.0,2.6637293822274666,18,2
491,53.39808774291782,5.0,0.0,34,6
492,49.676688451711236,0.20041760480386905,0.0,32,4
493,6.5,4.15,0.0,7,4
494,67.62959479588592,5.0,5.0,13,4
495,4.738095238095239,5.0,0.0,22,6
496,0.6433172712730073,2.0,0.5582073654492834,13,2
497,25.128626042729067,5.0,0.12573235383384784,30,6
498,0.0,5.0,1.8046083724003834,14,6
499,0.0,5.0,0.6125946557392006,16,2
500,1.0,1.0,0.2466425947407343,21,4
501,56.583474835282196,1.0,2.2212243400374145,26,4
502,45.057797346603934,5.0,2.126534412885478,10,6
503,2.0,5.0,1.570786386900319,19,4
504,59.47384487393698,5.0,2.030957593944537,18,2
505,4.0,5.0,0.0,14,2
506,55.82061574135619,1.0,0.07286173487946229,31,4
507,24.90373666832983,5.0,0.6807740771295405,14,2
508,68.69608480665335,5.0,1.463148320007359,12,4
509,2.0,5.0,4.232503736076305,26,4
510,53.29135901344891,5.0,2.9785757712591434,11,2
511,30.47722012958021,5.0,0.5575847483803102,19,2
512,20.817010694482516,5.0,0.35209699642927794,16,2
513,20.344809594375942,5.0,1.094904024630915,12,2
514,36.40568201526611,0.0,0.0,31,6
515,44.245616286465484,0.0,4.242127246956829,11,2
516,51.2702776499787,5.0,0.3426156536556316,22,6
517,28.95517541814997,5.0,0.25605799023485387,20,4
518,3.0,0.0,0.0,18,4
519,0.0,5.0,0.026963313070773584,15,4
520,40.33264369519459,5.0,0.8008379941988544,26,4
521,0.0,1.0,0.9506932657261808,39,4
522,5.5,4.20644463270011,0.0,19,6
523,3.0,5.0,0.0,29,4
524,21.718386972861854,5.0,0.0,29,4
525,9.12705737578834,5.0,1.5200034584381878,24,4
526,0.0,5.0,0.0,25,6
527,50.764258314959704,3.0,3.889057347483045,25,4
528,4.166666666666667,2.0,0.0,11,4
529,7.103691098198357,0.0,0.0,24,6
530,56.389939916359936,5.0,0.06846511757799129,22,4
531,1.0,0.0,1.4400274814265934,18,4
532,32.004314195260385,1.0181359444453237,1.0128900690576024,31,4
533,24.911633376074693,5.0,1.899209837906724,14,6
534,5.166454202570735,5.0,0.0,20,2
535,20.47449806676115,5.0,0.45729397428908275,14,2
536,33.99535488320511,4.0,0.18094534489667966,17,2
537,39.77631857466888,5.0,0.2856533284362265,9,2
538,15.952121717998413,5.0,1.5807779320992617,28,6
539,3.4,0.0,0.0953310386029651,13,4
540,39.21911792993983,5.0,3.3182274888048875,14,2
541,0.0,5.0,0.9701227702952354,14,2
542,10.587971247908277,5.0,3.0231298438942806,20,6
543,40.258504487231775,5.0,4.700137023487357,13,2
544,29.66256644993676,3.2769230769230773,0.0,30,6
545,13.0,5.0,0.0,18,6
546,62.03861148973456,5.0,0.10842313817080604,27,6
547,59.051668731113836,5.0,1.0413486423807121,29,6
548,1.0,4.0,2.329915200296848,32,6
549,36.25748498868502,3.0,0.0,30,6
550,8.810505988632741,1.0,0.0,28,4
551,60.11118935618845,0.0,1.7642160745119562,34,6
552,13.863335925193907,2.0,0.0,12,2
553,10.21318870422731,5.0,0.0,36,6
554,6.158709625659524,5.0,0.0,22,2
555,53.877473174268395,5.0,0.6387903406641058,14,2
556,0.0,5.0,0.1763232961790564,15,2
557,61.43073628957703,5.0,0.012550968718626657,14,2
558,8.446236787153861,1.0,0.30539446503179024,21,4
559,4.0,5.0,0.4273122944292873,8,2
560,2.0,5.0,2.7001693109095988,4,2
561,3.0,5.0,0.8999575133468062,19,2
562,44.19730908255498,5.0,2.5634256625957397,26,6
