,H,N,SimpleE,SimpleC,delta
46,28.808266376046685,5,3.991291099162865,28,6
47,29.404126239641155,5,0.0,0,2
48,29.280181592210223,5,0.3307067497148073,26,4
49,32.72140460032547,5,0.0,38,6
50,19.0,5,1.4613089449021066,26,6
51,29.766777059407055,5,0.8106034581453779,20,4
52,13.0,5,0.43586454273465064,1,2
53,30.035358103619267,5,1.4767431691242607,0,4
54,28.784979264636984,5,0.2055410763871578,39,6
55,29.67578420525793,5,3.577670936053248,0,2
56,25.094130675526024,5,0.7041661252094619,0,2
57,23.5,5,0.0,0,2
58,29.99837617710406,5,3.196198607948979,22,4
59,37.49476978758296,5,0.0,4,2
60,25.70162203333831,5,0.0,0,2
61,26.695890613401456,5,0.0,35,6
62,19.0,5,0.3040652866342202,0,2
63,27.728446250323337,5,1.257260041070413,15,4
64,25.34679588829394,5,0.5930514670005531,36,6
65,20.0,5,0.0,2,2
66,16.0,5,1.1532536171492829,1,2
67,31.284038958654676,5,0.3354070397177171,47,6
68,29.490870234758294,5,0.02809134435866112,35,6
69,21.166666666666668,5,0.0,42,6
70,29.468725615885813,5,0.0,1,2
71,28.230054803946317,5,1.3501339931886005,2,2
72,21.039048871271817,5,2.2958594551330753,15,4
73,23.0,5,0.0,1,2
74,28.13842266479319,5,1.654970794064418,1,2
75,24.878546150895513,5,0.0,39,6
76,29.17695250223383,5,0.42089682657729643,40,6
77,27.381950825137423,5,1.53353467434893,7,4
78,28.56991692469425,5,0.0,16,4
79,16.0,5,0.0,30,4
80,14.0,5,0.0,22,4
81,31.16757209504743,5,0.5214452300891428,0,2
82,31.26525335991385,5,0.34269084975956204,0,2
83,29.73770145982529,5,0.0,0,2
84,29.75238242534596,5,0.32342295821331346,22,4
85,30.646575254127356,5,0.0,0,2
86,29.572429007557705,5,1.3466182693739053,1,2
87,16.0,5,0.2531842960484809,40,6
88,30.716065968513078,5,1.2755669694177327,25,6
89,18.0,5,1.1823624969231439,1,2
90,28.358672063754423,5,0.20844811928869694,0,2
91,27.447889918100696,5,2.8376659836324953,27,6
92,31.275539391083967,5,0.0,44,6
93,29.925593574196313,5,0.0,18,4
94,29.046795069669457,5,0.9033758295199947,47,6
95,29.969743632035883,5,0.7218040734083311,0,2
96,17.0,5,0.6245279187600355,0,2
97,18.0,5,0.0,26,6
98,27.96999961805441,5,0.14081892652276573,0,2
99,29.609570400285307,5,0.0,0,2
100,16.6714212336868,5,0.0,43,6
101,25.0,5,5.0,1,2
102,30.344965098305835,5,0.0,32,6
103,26.75681012141004,5,0.26995781614981884,1,2
104,17.0,5,2.0377518820629015,22,4
105,29.0396833354167,5,0.44742153560455306,0,2
106,29.53826482818501,5,0.024093163599565315,13,4
107,14.928571428571429,5,0.6034586456283367,0,2
108,28.995348944713072,5,0.34787690309092334,35,6
109,28.465652024118704,5,3.8011683550381363,33,4
110,29.85948655838952,5,1.7229645175107242,26,6
111,27.005903934702367,5,0.4510328864928196,5,4
112,30.361554203115524,5,0.3762630747040843,49,6
113,28.19067940967316,5,0.5745137710372168,23,4
114,30.018804356744553,5,0.9848207096579293,35,6
115,22.0,5,0.04614239552076724,18,4
116,22.0,5,1.0223374938730363,8,2
117,29.723624856655682,5,0.7972248357526959,35,6
118,29.628242519942663,5,0.0,0,2
119,28.90053171220612,5,0.0,22,4
120,16.0,5,0.0,7,2
121,29.05966227566412,5,1.1379321646010623,25,4
122,15.0,5,0.6300823881119548,0,2
123,26.212127762454145,5,0.8216438821431586,28,4
124,29.140085017590106,5,1.7046343285062182,28,6
125,10.216666666666667,5,0.3040902393557293,12,4
126,28.971838574850977,5,0.7488660540452498,28,4
127,28.953098992101477,5,0.5459204040626081,30,4
128,29.6244394463933,5,0.0,11,4
129,29.503164534597495,5,0.5291432970010546,30,4
130,27.18785054529373,5,1.7165072277621722,11,4
131,29.006396859693044,5,1.386980773243414,34,6
132,17.0,5,0.09218012113149493,26,4
133,22.8,5,0.27948732591012315,40,6
134,29.723509483584273,5,0.0,54,6
135,28.20210780307998,5,0.2690530215914375,7,4
136,30.02869861250147,5,0.9112061505296676,4,2
137,30.977368465393063,5,2.9860039699129253,0,2
138,27.73310845291806,5,1.6726398628771253,10,4
139,26.735171710734274,5,2.2520757885092704,17,4
140,15.916666666666666,5,2.5277266403626304,37,6
141,29.580663790896356,5,0.0,3,2
142,29.80621803314704,5,0.0,38,6
143,15.0,5,0.0,42,6
144,28.655261225379892,5,0.0,43,6
145,16.916666666666664,5,0.4953253966028629,9,4
146,30.007553707408828,5,0.3650068328379421,35,6
147,17.0,5,0.0,33,4
148,27.72164518578276,5,3.496347042786741,44,6
149,29.409776086417796,5,0.0,40,6
150,25.235111805811655,5,0.2659686076944358,34,6
151,29.50146468662457,5,0.009885797884961788,29,4
152,17.0,5,0.14715838481719806,29,6
153,29.861827856175722,5,1.5432450355074936,7,4
154,28.7745620072373,5,1.5696444349635081,41,6
155,29.119611531244754,5,1.1109063938978032,29,4
156,30.08517688174911,5,0.0,15,4
157,20.0,5,0.0,33,6
158,21.265089901954696,5,1.276129423903652,26,4
159,29.89037505317185,5,0.0,51,6
160,12.0,5,0.0,13,2
161,29.543098806774346,5,0.0,26,4
162,28.18353986518401,5,0.4324647279401745,38,6
163,30.494933948623867,5,0.7119395466845045,38,4
164,29.987867911656,5,0.0,0,2
165,30.78262557999421,5,0.0,21,6
166,20.666666666666664,5,0.4706880657097193,44,6
167,27.601030728271823,5,0.07069885273737718,20,4
168,28.951360513061168,5,0.0,9,4
169,27.5,5,0.0,24,6
170,20.75,5,0.0,9,4
171,15.776280637902802,5,0.8356103218598082,0,2
172,21.0,5,1.5533486919746546,0,2
173,18.0,5,0.0,43,6
174,14.0,5,0.47008003952236765,4,4
175,11.66647390751457,5,3.1481239103586245,11,4
176,16.916666666666664,5,0.0,31,4
177,29.45451630093041,5,0.0,27,4
178,17.888330071514744,5,0.0,5,4
179,30.50417376911401,5,0.3209400572169915,1,2
180,28.250311308045337,5,0.616924125420276,0,2
181,29.712907900871226,5,0.3905112965140686,42,6
182,23.916666666666664,5,0.0,27,4
183,17.90418118466899,5,0.11022486233112345,0,2
184,30.155743291035694,5,0.0,42,6
185,32.420239786641716,5,2.66611614816862,26,4
186,31.65777674450939,5,0.07482681180023237,29,6
187,18.21666666666667,5,0.0,46,6
188,16.0,5,0.6255782912389718,0,2
189,28.420438812597332,5,2.352017215714804,0,2
190,30.600877722265743,5,0.5460574098830255,0,2
191,25.166666666666668,5,0.445969706936689,24,4
192,32.17111254184493,5,0.0,31,6
193,14.0,5,0.4086485878394459,7,4
194,28.392348941658405,5,0.0,51,6
195,16.0,5,0.6721717346984677,16,4
196,22.83298933608531,5,0.0,28,4
197,16.0,5,1.1976269152947618,0,2
198,28.543701515304083,5,1.4144166730637184,17,4
199,25.795333879023243,5,0.01965757904427834,15,4
200,10.0,5,0.5300620538710515,10,4
201,29.59352512326143,5,0.0,25,4
202,11.0,5,3.113216419821301,21,4
203,28.558778363027514,5,0.2704785761050353,31,6
204,30.780546261400737,5,0.0,4,2
205,28.98209349543347,5,0.14846570403612858,29,4
206,27.449282118700697,5,1.371132503708959,37,6
207,29.92440867132919,5,0.0,20,4
208,30.64677305185689,5,0.9501357570372673,13,4
209,30.7085536637372,5,0.8291527083282466,25,4
210,27.611613049484905,5,0.4540406227115311,15,4
211,23.21446734634374,5,0.7103401453983788,1,2
212,28.615644718527026,5,0.0,19,4
213,28.717264861747093,5,0.5332537659216052,4,2
214,27.898748126894098,5,0.0,0,2
215,20.4018908278233,5,3.478578393914667,23,4
216,28.77567993939635,5,1.6843546349189862,21,4
217,31.105862943780203,5,0.07225526188758222,39,6
218,29.077161779675386,5,0.0371721470235149,41,6
219,17.0,5,1.0930479565432463,28,4
220,30.687644717260014,5,4.5,34,6
221,26.91231466574776,5,1.216646302517745,13,4
222,29.414106245302584,5,0.0,9,4
223,28.083563177349724,5,2.5088821429742816,1,2
224,21.918785789769714,5,2.2566257274278554,37,6
225,29.9838813121126,5,0.7234301677634639,10,4
226,15.5,5,0.0,33,4
227,18.166666666666668,5,1.3727740880592054,33,6
228,27.179615712492932,5,0.5903384530510618,46,6
229,13.0,5,0.29138679552405367,7,4
230,29.612410781110754,5,0.0,23,4
231,30.132734340672087,5,0.0,45,6
232,29.618561462784264,5,0.0,34,4
233,28.077672027384438,5,0.0,33,6
234,13.833333333333334,5,0.37744353604745895,38,6
235,30.844566799344815,5,0.4205992564996294,0,2
236,31.85056443786691,5,0.4933320705650382,27,4
237,29.033112008957698,5,2.697057893907459,22,4
238,31.398989236923047,5,0.39263572564247684,7,2
239,27.546721728675386,5,0.235729052006179,0,2
240,28.925196736598206,5,0.0,45,6
241,29.976241722439294,5,1.1672137563022846,13,4
242,13.0,5,0.0,23,4
243,29.76935375721595,5,1.6189861151420928,0,2
244,23.687156575529272,5,0.0,12,4
245,27.217416283327214,5,2.177224521429783,6,2
246,12.216666666666667,5,0.0,15,4
247,28.079454263840493,5,0.05432605850191474,0,2
248,28.605405978210847,5,0.0,4,2
249,29.152227875809906,5,1.4141273833815742,50,6
250,29.838965765832786,5,0.08481828308656181,0,2
251,21.909090909090907,5,0.8345664454720056,0,2
252,17.0,5,0.6514207538282688,16,4
253,19.0,5,0.0,38,6
254,25.11904173691915,5,0.0,0,2
255,27.91964723434093,5,0.6107588382663907,29,4
256,31.9210071658719,5,0.02494032780857286,28,4
257,30.405228145212845,5,0.0,29,4
258,29.90966842912411,5,0.1298892850615963,1,2
259,26.621031746031747,5,0.2864472906174961,33,4
260,29.857401581841486,5,0.16669466681592593,1,2
261,28.442981737223512,5,0.11632111458321492,0,2
262,16.0,5,4.189784616654643,29,4
263,29.236178687768927,5,4.0,20,6
264,25.434684435113095,5,0.0,9,2
265,16.5,5,0.0,4,4
266,18.0,5,0.228897267234685,0,2
267,29.281112906287788,5,1.2917499586138308,1,2
268,26.38506160179631,5,0.43071081231929975,40,6
269,29.579755207237888,5,2.3680789856333915,30,6
270,30.447750361325593,5,0.6348706029189111,0,2
271,19.0,5,0.3541987856928117,21,4
272,28.147462581003477,5,0.0,5,4
273,30.413470003129355,5,4.069233838412709,43,6
274,30.12508227588932,5,0.0,38,6
275,19.0,5,1.406237237139837,43,6
276,29.78416863829712,5,0.32776280417958836,2,2
277,28.88798571336035,5,0.0,1,2
278,20.0,5,0.0,1,2
279,19.0,5,0.7721298134713389,0,2
280,28.471378283574644,5,0.0,40,6
281,19.0,5,0.0,0,2
282,14.0,5,0.0,29,4
283,30.955089540874535,5,0.0,24,4
284,20.916666666666664,5,0.0,22,4
285,29.460969431408724,5,0.0,36,6
286,34.11401098919835,5,1.3100764768915658,22,4
287,26.744102300143005,5,4.091727434622091,22,4
288,28.22429795930369,5,0.0,44,6
289,29.339881503261353,5,0.0,0,2
290,12.833333333333334,5,0.10504003122300976,0,2
291,27.96901519354232,5,0.048063510289537786,37,6
292,22.258229358762378,5,0.0,11,4
293,30.59110970961456,5,0.0,2,2
294,29.48615818591639,5,1.3783026520219592,41,6
295,29.259527484987327,5,0.0,45,6
296,28.74999252940969,5,0.0,30,6
297,26.277903414525266,5,0.6468030483772156,10,4
298,21.0,5,0.865069122343407,28,4
299,30.51580253476388,5,0.0,30,4
300,30.87759944472619,5,0.046304212843794115,39,6
301,28.833517974306368,5,0.44499875134255895,43,6
302,12.284024179620035,5,2.326840348556728,35,6
303,22.0,5,0.11088442597540493,0,2
304,23.0,5,0.3102787068436379,1,2
305,29.24326875984584,5,1.8621191622526145,36,6
306,20.666666666666664,5,0.6464202440090638,54,6
307,12.5,5,1.4805282971883158,38,6
308,28.35949213627326,5,0.0,29,4
309,18.0,5,0.2501284075350556,37,6
310,29.147047083291035,5,0.0,41,6
311,28.11838847755252,5,1.498092128395306,1,2
312,24.0,5,0.6640218204878809,0,2
313,31.93023498779716,5,1.2251830560756796,0,2
314,29.27966671058596,5,0.941509169778693,17,4
315,29.808507542442964,5,4.138917468947506,15,4
316,29.815544286720243,5,0.0,37,6
317,28.762892374225814,5,0.0,0,2
318,28.032544291007284,5,0.0,5,4
319,29.095597334949193,5,0.5057344043421987,37,6
320,16.888330071514744,5,0.0,39,6
321,28.9361479936467,5,0.8011347761785278,24,4
322,26.57715317484373,5,0.0,2,2
323,28.970950624193527,5,1.0105950268326152,28,4
324,28.444317834367926,5,0.0,24,4
325,25.50043155157865,5,1.2677319297566398,20,4
326,30.23583681884674,5,0.0,36,4
327,29.845332085563342,5,0.6900494345441002,0,2
328,29.540819665742706,5,0.21557710889965304,0,2
329,27.911311454122945,5,0.0,42,6
330,26.92558176628177,5,1.6244505946575547,0,2
331,21.0,5,0.0,8,2
332,13.0,5,0.0,40,6
333,12.833333333333332,5,0.1859584678941981,1,2
334,20.0,5,0.2574660753007888,23,4
335,28.805392126409192,5,0.0,39,6
336,28.235262639376767,5,0.0,22,4
337,18.0,5,1.1487164337903573,0,2
338,27.962657492884503,5,2.2758951610894282,4,2
339,16.0,5,0.8426202306638495,0,2
340,27.747057576167848,5,2.6463640526391465,33,6
341,28.335156978069378,5,1.0518827626795448,27,4
342,27.89057102664093,5,0.0,0,2
343,29.16969556534974,5,0.0,35,6
344,23.042549555433737,5,0.08031670584172429,1,2
345,28.991059623952232,5,0.699030974657864,0,2
346,17.333333333333332,5,0.0,47,6
347,22.0,5,1.2736432928144898,3,2
348,20.5,5,4.578224033864286,24,4
349,27.103809777596126,5,4.130425698327114,33,6
350,30.130193922508926,5,0.06142761154650478,37,6
351,23.781644786116033,5,0.01929071715905073,2,2
352,21.0,5,0.8152478421491911,41,6
353,29.456748868823187,5,0.0,28,6
354,21.857142857142858,5,0.0,1,2
355,29.68279067445505,5,0.3645047775373286,14,4
356,16.8,5,0.4317664831853345,0,2
357,28.403734997003497,5,0.0,0,2
358,29.12642557206374,5,0.7618166868645327,34,6
359,27.01119934309278,5,0.3483113037510259,11,4
360,19.21930858719289,5,5.0,0,2
361,18.0,5,0.6605251481971284,16,4
362,28.828802708397095,5,1.0195443534948483,24,6
363,28.881964434006562,5,0.9015107533114812,18,4
364,11.5,5,2.275466109526961,20,4
365,12.0,5,0.0,43,6
366,28.216408979231716,5,0.5306286437207482,5,2
367,15.0,5,0.0,0,2
368,28.99636731924247,5,1.332830991353382,4,2
369,29.524272346722512,5,1.3254075123509343,6,4
370,11.0,5,0.0,20,4
371,28.9049920600977,5,0.6884874126456657,13,4
372,28.462783654118713,5,1.3861158781315932,12,4
373,29.996196999410834,5,0.002819725193547673,1,2
374,29.491330898845295,5,0.0,26,4
375,29.42789330042144,5,0.0,50,6
376,18.0,5,0.6564520238035388,39,6
377,31.295575319530112,5,0.0,21,6
378,24.887198699705422,5,0.057335526578246865,40,6
379,28.322646317034057,5,0.0,4,2
380,26.684793950550162,5,0.8043493194159956,34,6
381,29.594324195699457,5,0.14700994445847837,28,4
382,28.933394050355787,5,0.3846784051858342,35,6
383,29.587385440773375,5,3.0375234956783843,7,2
384,26.627997127962686,5,0.1924348511960957,50,6
385,19.833333333333332,5,0.0,16,4
386,29.206112033397954,5,0.5106103010379793,29,4
387,29.86772111518113,5,0.1074708671651563,36,6
388,28.45075204232079,5,3.4075457370220668,35,6
389,13.85792905030851,5,0.51003678270283,29,6
390,19.833333333333332,5,1.5881966025103778,29,4
391,18.0,5,0.14442452562387004,0,4
392,29.945529836051072,5,1.1682982331587572,1,2
393,30.94294498114243,5,0.021832732887396816,23,4
394,18.666666666666664,5,0.7932925542839826,26,4
395,27.93277095273305,5,0.44279127729715806,38,6
396,22.0,5,0.49146271467431174,0,2
397,21.21666666666667,5,1.2464700787351386,41,6
398,23.0,5,0.5535424918791074,14,4
399,28.52054595601371,5,1.2351855022347513,1,2
400,15.0,5,1.4970374335406573,47,6
401,20.0,5,3.75,18,4
402,29.663365053452857,5,0.0,38,6
403,25.566236748734003,5,0.11229100227219352,1,2
404,21.455172413793104,5,0.0,12,4
405,28.456417444395125,5,0.0,0,2
406,29.886036061839263,5,2.4046893788027957,1,2
407,23.39521721667158,5,0.0,50,6
408,22.833333333333332,5,0.0,47,6
409,28.559971809928637,5,2.3355712849326595,35,6
410,27.378623384358903,5,0.40709236800246634,25,4
411,30.089586824618642,5,0.2334922833603747,0,2
412,28.824813728883356,5,0.0,2,2
413,29.5,5,0.30223390900460656,27,4
414,30.630004446962364,5,2.4927249159213716,21,4
415,29.90912566682269,5,0.47059802241284726,43,6
416,29.254592400432593,5,0.0,38,6
417,29.610708869128583,5,0.32194610182491307,35,6
418,20.166666666666668,5,0.0,0,4
419,18.5,5,0.0,1,2
420,27.76740198229093,5,1.335490945798649,37,6
421,31.523604105493554,5,0.0,2,2
422,27.6978170994943,5,0.0,11,4
423,30.267173571369316,5,0.0,1,2
424,25.93444983309528,5,0.07717891008760465,21,4
425,15.0,5,0.7186227286058103,0,2
426,29.81473083051786,5,0.0,25,4
427,29.34124739738594,5,0.24226162924060562,47,6
428,14.166666666666668,5,0.857602906687494,17,4
429,29.63053588916641,5,0.31419840601890264,1,4
430,29.812747264570827,5,2.2736768787811537,0,2
431,14.033333333333333,5,0.6034352529140246,8,4
432,30.59703507557106,5,0.3839873787008019,0,2
433,29.968763681375403,5,1.063976762152659,44,6
434,28.46202196491847,5,0.5571305851250878,0,2
435,29.411537567681147,5,0.16121396997109844,17,4
436,28.624391613020236,5,1.036433239921557,0,2
437,28.516776119503984,5,3.7170164724579857,33,6
438,29.00963707528156,5,0.0,39,6
439,17.0,5,0.0,0,2
440,28.80212365750525,5,0.0,28,4
441,29.909365808365,5,0.47717434069899467,3,2
442,27.23080644764164,5,0.5923092459088535,35,6
443,21.721671751118166,5,0.0,0,2
444,22.833333333333332,5,0.6231960893189044,22,4
445,28.739575091495112,5,2.198531605292217,22,4
446,29.355813034067438,5,0.49415861950215556,4,2
447,29.538278968711964,5,0.0,43,6
448,33.49360682634017,5,0.667335924987718,1,2
449,22.0,5,0.0,10,4
450,28.76608747631847,5,0.0,40,6
451,27.893849982351192,5,1.2710291982911472,38,6
452,27.802920553970637,5,0.0,38,6
453,21.488818608210387,5,0.5393176634465391,1,2
454,29.313505838707638,5,1.497785813030827,0,2
455,28.923910371619947,5,0.0,1,2
456,16.0,5,0.7371034612283155,38,6
457,28.750355931274964,5,2.3323450888918917,1,2
458,29.55745550162909,5,1.7819926790594987,4,2
459,21.999778119326688,5,0.0,17,4
460,27.86596227934455,5,0.0,17,4
461,30.07192067432112,5,0.28909914673956727,31,6
462,28.736770188175353,5,0.682150725672234,35,6
463,29.15598093048154,5,1.2519818049022846,46,6
464,19.0,5,4.25,19,4
465,20.137254901960784,5,0.0,11,4
466,15.5,5,1.3848486183116173,29,4
467,29.38201483433254,5,0.6308056358419424,16,4
468,29.855087249242285,5,0.19155396801669677,5,4
469,31.65121180141157,5,0.0,22,4
470,28.027523209070964,5,3.2435283796659586,6,4
471,28.926227885040642,5,0.3756247340339244,41,6
472,17.0,5,1.5102756721067794,42,6
473,17.077211740400905,5,0.0,1,2
474,15.782051282051283,5,1.2878035953098215,1,2
475,18.666666666666664,5,0.0,15,4
476,27.844793069165632,5,0.8031303412078046,19,4
477,20.5,5,0.0,0,2
478,30.623144088435655,5,0.4745813530302713,0,2
479,29.265633868456995,5,0.0,14,4
480,18.0,5,2.078968245203745,5,4
481,26.83866902499642,5,0.5633964441571019,6,4
482,28.920588698647034,5,0.4774649599584075,2,2
483,23.869112438314243,5,0.0,2,2
484,13.8,5,0.9566429704526977,0,2
485,29.346610436164006,5,0.0,39,6
486,20.782051282051285,5,0.0,40,6
487,23.490359005565356,5,3.6276579597425194,33,6
488,30.302270266547282,5,0.0,16,4
489,16.916666666666664,5,0.0,0,2
490,29.67835728024822,5,1.5126779701019921,39,6
491,19.0,5,0.5088248328823625,0,2
492,28.13165705195555,5,1.3548906082793797,42,6
493,30.0817456048089,5,0.36025708916867766,48,6
494,18.0,5,0.0,47,6
495,29.804694261608926,5,0.0,19,4
496,27.65322938678091,5,0.5147175765633556,1,2
497,29.038665674006033,5,0.9619463403189683,32,6
498,28.45664524713613,5,0.0,28,4
499,30.887562115456447,5,0.0,7,2
500,21.0,5,0.25559256725856616,2,2
501,29.999486239144556,5,0.4200130461849916,9,4
502,23.0,5,0.9227111082373549,51,6
503,29.612734920255548,5,0.0,0,2
504,20.413684223018258,5,2.3879730666472354,0,2
505,18.3735908648677,5,0.6611507212049288,26,6
506,29.41184687486009,5,0.0,28,4
507,16.299777369714246,5,0.4568070599680427,1,4
508,24.0,5,1.6968414837067742,34,6
509,28.584953462438737,5,0.6158176291942248,26,6
510,27.80267725580215,5,2.4716569657398137,33,6
511,24.875,5,2.295745077474086,30,6
512,25.0,5,0.0,34,6
513,28.410513501409664,5,2.4784967361853476,0,2
514,8.0,5,0.0,21,4
515,18.0,5,0.0,33,6
516,28.662354924941422,5,0.0,21,4
517,29.820778752752982,5,2.4554559435146115,18,6
518,21.850877192982455,5,0.2756882167072444,44,6
519,28.48765691164207,5,0.20689862537223525,0,2
520,26.5074648575612,5,0.3524788206610884,46,6
521,27.912438530115807,5,0.7149450472874296,26,4
522,29.280255380782513,5,0.9618041995287553,27,6
523,29.850106625174494,5,0.04814191834399582,23,4
524,29.59585826290123,5,3.1669622428803565,0,2
525,29.48934334785946,5,0.0,23,4
526,28.852089213236514,5,0.0,0,2
527,28.411918029153867,5,1.1645989993852544,28,6
528,29.604500434333936,5,1.8429169015813192,0,2
529,18.666666666666664,5,0.0,47,6
530,21.994462788940528,5,0.0,40,6
531,30.48574011862414,5,0.07045504489315982,30,6
532,25.40471564087018,5,1.4548353371523408,0,2
533,29.083093965776754,5,0.0,21,4
534,29.236623561641004,5,2.674071417342312,22,4
535,21.0,5,1.2412524646491332,4,2
536,29.152802794734793,5,0.5154213150418453,0,2
537,30.653705672364914,5,0.10531709618516705,7,4
538,30.18009055436935,5,0.8880581299881172,1,2
539,14.0,5,1.7846783876341088,50,6
540,27.394870804710237,5,0.0,38,6
541,30.337108425413007,5,0.0,1,2
542,28.257035572079694,5,1.4495600407910678,40,6
543,26.0,5,2.6021642921156536,17,4
544,20.0,5,2.4161312367027508,25,4
545,28.63477664682806,5,0.0,26,6
546,29.58267448550664,5,2.225993357543267,2,4
547,28.077272110005204,5,1.201867418977428,39,6
548,27.666666666666664,5,0.0,0,2
549,30.458831935726536,5,0.0,0,2
550,28.5613752734869,5,0.3644976224902837,12,4
551,21.0,5,1.2338995586126225,8,2
552,12.0,5,0.0,0,2
553,28.354617923752834,5,0.38595575784617797,0,2
554,19.0,5,0.0,2,2
555,17.0,5,0.0,22,6
556,29.785659069490304,5,0.6747235454078596,2,2
557,29.5,5,0.09070659496959,3,2
558,29.25498898703384,5,0.3599868423438685,46,6
559,29.88918604500631,5,0.14367881502730373,20,4
560,31.792909471543126,5,2.8626831853923242,24,4
561,17.0,5,1.0358317891246815,2,2
562,27.50559964871721,5,0.646694488858968,0,2
563,26.074326585021314,5,0.7538553212081005,26,6
564,30.281130402610465,5,0.0,35,4
565,21.0,5,0.0,1,2
566,29.904885801908208,5,4.636303248520839,21,4
567,31.934124725981597,5,0.13065535316914234,36,6
568,20.0,5,0.3929407204716352,31,4
569,29.076361395385682,5,0.0,31,4
570,30.56856754469415,5,0.836943738715374,41,6
571,29.66834701064759,5,0.0,1,2
572,29.90622039528102,5,0.2504588508798889,45,6
573,28.0,5,0.0,45,6
574,27.866078759710682,5,0.0,1,2
575,27.637399186340346,5,0.09314451897524295,45,6
576,30.03506286506703,5,0.0,38,6
577,30.595194152337683,5,1.751545887638697,0,4
578,11.0,5,0.75374925908154,0,2
579,30.48704582137994,5,4.30101214887282,22,4
580,29.54670110095637,5,0.2678827390145159,38,4
581,30.730677739669247,5,0.02140096218497922,14,4
582,27.012821514448596,5,1.0345232776728124,25,4
583,30.921213192161872,5,0.0,18,4
584,26.76376026124118,5,1.3820609311368006,27,6
585,15.0,5,0.17407637227665324,21,4
586,12.0,5,0.0,17,4
587,28.708075223117252,5,0.20666151650395229,33,6
588,28.43551542851466,5,0.1942146289689028,32,6
589,18.0,5,1.2394669516119894,2,4
590,25.525001264408623,5,0.118551872613465,26,4
591,15.733746411043722,5,0.0,24,4
592,16.0,5,1.1813058484583439,34,4
593,28.349824758324495,5,2.035515322666236,9,2
594,24.670105430262815,5,0.0,1,2
595,26.10692205664455,5,0.7635972342627562,0,2
596,28.15899147428723,5,0.2716618974685734,1,2
597,27.006682077384013,5,0.6676389500643005,0,2
598,16.0,5,0.2748954644229269,1,2
599,29.833053664448343,5,0.0,25,6
600,17.0,5,0.9218152317634749,33,6
601,23.7,5,0.14491821465739546,0,2
602,29.13748906966891,5,0.0,27,4
603,28.92379354271556,5,4.1614675378555335,29,6
604,29.382534303980606,5,0.0,18,4
605,25.63302555966512,5,0.5243975604749158,0,2
606,23.581899119944996,5,0.0,46,6
607,30.74222234721503,5,0.0,1,2
608,23.0,5,0.22644379842921417,29,6
609,14.0,5,1.7032217629897954,6,2
610,27.896567348997685,5,2.194668533346542,18,4
611,29.661814252589476,5,3.7390569925643913,28,6
612,28.627094892458317,5,0.12079292797165413,48,6
613,28.187975335378074,5,0.25475481383566145,16,4
614,21.0,5,0.0,16,4
615,30.297091315956347,5,0.0,9,2
616,29.27762970171854,5,2.2696633576242857,31,4
617,29.39642367450448,5,0.7441618801047369,48,6
618,29.888672198260398,5,0.0,37,6
619,30.777338197317857,5,0.0,3,2
620,29.73697687933171,5,0.9889373334813869,51,6
621,14.0,5,0.0,35,6
622,15.0,5,4.667090378347835,0,2
623,30.916609339670043,5,0.22334564817438318,3,2
624,28.55104600480707,5,0.0,0,2
625,29.112940382792093,5,1.0651806579462773,48,6
626,14.0,5,2.3272419218820106,3,2
